text,label
analyzed campaigns Google Analytics SEO SEM and social media prepared dashboards Power BI Excel and reporting managed content calendar brand awareness and KPIs. 8 years experience. Education M.Tech. team leadership.,Marketing Analyst
created project plans timelines budgets risk and scope managed cross functional teams scrum agile sprints and standups handled resource allocation vendor management and change requests. 6 years experience. Education B.Tech. strong communication skills.,Project Manager
managed content calendar brand awareness and KPIs analyzed campaigns Google Analytics SEO SEM and social media prepared dashboards Power BI Excel and reporting. 2 years experience. Education B.Tech. won employee of the month.,Marketing Analyst
conducted interviews screening resumes and job descriptions organized campus hiring performance reviews and leave management used HRIS applicant tracking systems ATS and Excel. 8 years experience. Education B.Tech. team leadership.,HR Specialist
delivered software projects on time within budget used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope. 8 years experience. Education MBA. team leadership.,Project Manager
used HRIS applicant tracking systems ATS and Excel handled HR policies compliance benefits training and engagement organized campus hiring performance reviews and leave management. 6 years experience. Education MSc. won employee of the month.,HR Specialist
implemented microservices unit tests CI CD pipelines developed REST APIs with Node and Express worked with databases MySQL MongoDB authentication and OAuth. 1 years experience. Education BCA. worked with cross functional teams.,Software Engineer
managed cross functional teams scrum agile sprints and standups handled resource allocation vendor management and change requests delivered software projects on time within budget. 5 years experience. Education MBA. strong communication skills.,Project Manager
organized campus hiring performance reviews and leave management handled HR policies compliance benefits training and engagement managed recruitment onboarding payroll and employee relations. 2 years experience. Education MSc. team leadership.,HR Specialist
organized campus hiring performance reviews and leave management handled HR policies compliance benefits training and engagement managed recruitment onboarding payroll and employee relations. 8 years experience. Education MBA. won employee of the month.,HR Specialist
experience with pandas numpy matplotlib and data cleaning built machine learning models using Python and scikit learn developed predictive models classification regression and clustering. 5 years experience. Education BCA. mentored interns.,Data Scientist
developed REST APIs with Node and Express worked with databases MySQL MongoDB authentication and OAuth optimized algorithms data structures and performance. 3 years experience. Education MBA. strong communication skills.,Software Engineer
handled resource allocation vendor management and change requests created project plans timelines budgets risk and scope used Jira Trello stakeholder communication and documentation. 3 years experience. Education MSc. team leadership.,Project Manager
conducted market research surveys customer segmentation analyzed campaigns Google Analytics SEO SEM and social media prepared dashboards Power BI Excel and reporting. 5 years experience. Education B.Tech. strong communication skills.,Marketing Analyst
optimized conversion rates A B tests email marketing managed content calendar brand awareness and KPIs prepared dashboards Power BI Excel and reporting. 8 years experience. Education MSc. strong communication skills.,Marketing Analyst
managed recruitment onboarding payroll and employee relations handled HR policies compliance benefits training and engagement organized campus hiring performance reviews and leave management. 8 years experience. Education BCA. worked with cross functional teams.,HR Specialist
managed cross functional teams scrum agile sprints and standups created project plans timelines budgets risk and scope handled resource allocation vendor management and change requests. 5 years experience. Education B.Tech. won employee of the month.,Project Manager
handled resource allocation vendor management and change requests managed cross functional teams scrum agile sprints and standups used Jira Trello stakeholder communication and documentation. 2 years experience. Education BCA. mentored interns.,Project Manager
developed REST APIs with Node and Express implemented microservices unit tests CI CD pipelines experience in Java React Git and docker. 7 years experience. Education MSc. mentored interns.,Software Engineer
prepared dashboards Power BI Excel and reporting optimized conversion rates A B tests email marketing managed content calendar brand awareness and KPIs. 4 years experience. Education B.Tech. won employee of the month.,Marketing Analyst
conducted market research surveys customer segmentation optimized conversion rates A B tests email marketing managed content calendar brand awareness and KPIs. 6 years experience. Education MSc. team leadership.,Marketing Analyst
worked with databases MySQL MongoDB authentication and OAuth optimized algorithms data structures and performance experience in Java React Git and docker. 2 years experience. Education M.Tech. worked with cross functional teams.,Software Engineer
optimized conversion rates A B tests email marketing prepared dashboards Power BI Excel and reporting conducted market research surveys customer segmentation. 3 years experience. Education MBA. strong communication skills.,Marketing Analyst
handled HR policies compliance benefits training and engagement managed recruitment onboarding payroll and employee relations conducted interviews screening resumes and job descriptions. 6 years experience. Education B.Tech. mentored interns.,HR Specialist
managed cross functional teams scrum agile sprints and standups delivered software projects on time within budget created project plans timelines budgets risk and scope. 6 years experience. Education MSc. worked with cross functional teams.,Project Manager
experience in Java React Git and docker worked with databases MySQL MongoDB authentication and OAuth optimized algorithms data structures and performance. 5 years experience. Education M.Tech. worked with cross functional teams.,Software Engineer
optimized algorithms data structures and performance experience in Java React Git and docker worked with databases MySQL MongoDB authentication and OAuth. 6 years experience. Education BSc. won employee of the month.,Software Engineer
conducted market research surveys customer segmentation analyzed campaigns Google Analytics SEO SEM and social media optimized conversion rates A B tests email marketing. 7 years experience. Education MBA. won employee of the month.,Marketing Analyst
managed content calendar brand awareness and KPIs optimized conversion rates A B tests email marketing analyzed campaigns Google Analytics SEO SEM and social media. 3 years experience. Education BSc. won employee of the month.,Marketing Analyst
experience in Java React Git and docker optimized algorithms data structures and performance developed REST APIs with Node and Express. 5 years experience. Education M.Tech. worked with cross functional teams.,Software Engineer
handled HR policies compliance benefits training and engagement managed recruitment onboarding payroll and employee relations conducted interviews screening resumes and job descriptions. 2 years experience. Education M.Tech. team leadership.,HR Specialist
conducted interviews screening resumes and job descriptions managed recruitment onboarding payroll and employee relations handled HR policies compliance benefits training and engagement. 8 years experience. Education MBA. worked with cross functional teams.,HR Specialist
optimized algorithms data structures and performance developed REST APIs with Node and Express experience in Java React Git and docker. 5 years experience. Education BSc. strong communication skills.,Software Engineer
managed cross functional teams scrum agile sprints and standups created project plans timelines budgets risk and scope delivered software projects on time within budget. 8 years experience. Education BCA. strong communication skills.,Project Manager
managed cross functional teams scrum agile sprints and standups used Jira Trello stakeholder communication and documentation handled resource allocation vendor management and change requests. 8 years experience. Education M.Tech. worked with cross functional teams.,Project Manager
organized campus hiring performance reviews and leave management conducted interviews screening resumes and job descriptions used HRIS applicant tracking systems ATS and Excel. 1 years experience. Education MSc. strong communication skills.,HR Specialist
worked with databases MySQL MongoDB authentication and OAuth optimized algorithms data structures and performance implemented microservices unit tests CI CD pipelines. 5 years experience. Education MSc. strong communication skills.,Software Engineer
handled HR policies compliance benefits training and engagement managed recruitment onboarding payroll and employee relations used HRIS applicant tracking systems ATS and Excel. 7 years experience. Education B.Tech. worked with cross functional teams.,HR Specialist
managed content calendar brand awareness and KPIs optimized conversion rates A B tests email marketing analyzed campaigns Google Analytics SEO SEM and social media. 1 years experience. Education M.Tech. team leadership.,Marketing Analyst
managed cross functional teams scrum agile sprints and standups used Jira Trello stakeholder communication and documentation handled resource allocation vendor management and change requests. 3 years experience. Education B.Tech. worked with cross functional teams.,Project Manager
created project plans timelines budgets risk and scope handled resource allocation vendor management and change requests used Jira Trello stakeholder communication and documentation. 4 years experience. Education B.Tech. worked with cross functional teams.,Project Manager
managed cross functional teams scrum agile sprints and standups created project plans timelines budgets risk and scope delivered software projects on time within budget. 5 years experience. Education BSc. mentored interns.,Project Manager
optimized conversion rates A B tests email marketing analyzed campaigns Google Analytics SEO SEM and social media prepared dashboards Power BI Excel and reporting. 8 years experience. Education MSc. worked with cross functional teams.,Marketing Analyst
used Jira Trello stakeholder communication and documentation managed cross functional teams scrum agile sprints and standups delivered software projects on time within budget. 8 years experience. Education BSc. worked with cross functional teams.,Project Manager
conducted market research surveys customer segmentation analyzed campaigns Google Analytics SEO SEM and social media prepared dashboards Power BI Excel and reporting. 1 years experience. Education M.Tech. mentored interns.,Marketing Analyst
managed cross functional teams scrum agile sprints and standups delivered software projects on time within budget handled resource allocation vendor management and change requests. 4 years experience. Education M.Tech. won employee of the month.,Project Manager
prepared dashboards Power BI Excel and reporting conducted market research surveys customer segmentation optimized conversion rates A B tests email marketing. 1 years experience. Education BSc. strong communication skills.,Marketing Analyst
used Jira Trello stakeholder communication and documentation delivered software projects on time within budget handled resource allocation vendor management and change requests. 8 years experience. Education B.Tech. won employee of the month.,Project Manager
optimized conversion rates A B tests email marketing analyzed campaigns Google Analytics SEO SEM and social media prepared dashboards Power BI Excel and reporting. 7 years experience. Education M.Tech. worked with cross functional teams.,Marketing Analyst
experience with pandas numpy matplotlib and data cleaning used SQL for data extraction ETL and feature engineering developed predictive models classification regression and clustering. 2 years experience. Education MSc. won employee of the month.,Data Scientist
optimized algorithms data structures and performance worked with databases MySQL MongoDB authentication and OAuth implemented microservices unit tests CI CD pipelines. 7 years experience. Education BSc. strong communication skills.,Software Engineer
optimized conversion rates A B tests email marketing managed content calendar brand awareness and KPIs conducted market research surveys customer segmentation. 8 years experience. Education M.Tech. mentored interns.,Marketing Analyst
developed predictive models classification regression and clustering built machine learning models using Python and scikit learn worked with seaborn Jupyter notebooks and statistics A B testing. 7 years experience. Education B.Tech. team leadership.,Data Scientist
managed recruitment onboarding payroll and employee relations organized campus hiring performance reviews and leave management handled HR policies compliance benefits training and engagement. 3 years experience. Education MSc. worked with cross functional teams.,HR Specialist
experience with pandas numpy matplotlib and data cleaning developed predictive models classification regression and clustering used SQL for data extraction ETL and feature engineering. 8 years experience. Education M.Tech. mentored interns.,Data Scientist
managed content calendar brand awareness and KPIs analyzed campaigns Google Analytics SEO SEM and social media prepared dashboards Power BI Excel and reporting. 3 years experience. Education B.Tech. strong communication skills.,Marketing Analyst
used SQL for data extraction ETL and feature engineering built machine learning models using Python and scikit learn developed predictive models classification regression and clustering. 3 years experience. Education MSc. team leadership.,Data Scientist
conducted market research surveys customer segmentation managed content calendar brand awareness and KPIs optimized conversion rates A B tests email marketing. 5 years experience. Education M.Tech. team leadership.,Marketing Analyst
created project plans timelines budgets risk and scope managed cross functional teams scrum agile sprints and standups used Jira Trello stakeholder communication and documentation. 6 years experience. Education M.Tech. won employee of the month.,Project Manager
handled resource allocation vendor management and change requests used Jira Trello stakeholder communication and documentation delivered software projects on time within budget. 3 years experience. Education BSc. worked with cross functional teams.,Project Manager
created project plans timelines budgets risk and scope used Jira Trello stakeholder communication and documentation managed cross functional teams scrum agile sprints and standups. 5 years experience. Education MSc. mentored interns.,Project Manager
managed cross functional teams scrum agile sprints and standups used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope. 2 years experience. Education MBA. mentored interns.,Project Manager
experience with pandas numpy matplotlib and data cleaning worked with seaborn Jupyter notebooks and statistics A B testing built machine learning models using Python and scikit learn. 7 years experience. Education MSc. worked with cross functional teams.,Data Scientist
conducted market research surveys customer segmentation optimized conversion rates A B tests email marketing prepared dashboards Power BI Excel and reporting. 4 years experience. Education B.Tech. team leadership.,Marketing Analyst
worked with databases MySQL MongoDB authentication and OAuth implemented microservices unit tests CI CD pipelines developed REST APIs with Node and Express. 7 years experience. Education BCA. strong communication skills.,Software Engineer
conducted market research surveys customer segmentation analyzed campaigns Google Analytics SEO SEM and social media optimized conversion rates A B tests email marketing. 2 years experience. Education M.Tech. won employee of the month.,Marketing Analyst
analyzed campaigns Google Analytics SEO SEM and social media conducted market research surveys customer segmentation optimized conversion rates A B tests email marketing. 4 years experience. Education MSc. worked with cross functional teams.,Marketing Analyst
handled HR policies compliance benefits training and engagement organized campus hiring performance reviews and leave management used HRIS applicant tracking systems ATS and Excel. 8 years experience. Education MBA. team leadership.,HR Specialist
optimized conversion rates A B tests email marketing analyzed campaigns Google Analytics SEO SEM and social media prepared dashboards Power BI Excel and reporting. 4 years experience. Education BSc. mentored interns.,Marketing Analyst
handled resource allocation vendor management and change requests created project plans timelines budgets risk and scope delivered software projects on time within budget. 7 years experience. Education BSc. mentored interns.,Project Manager
experience in Java React Git and docker developed REST APIs with Node and Express implemented microservices unit tests CI CD pipelines. 4 years experience. Education MBA. team leadership.,Software Engineer
used HRIS applicant tracking systems ATS and Excel conducted interviews screening resumes and job descriptions managed recruitment onboarding payroll and employee relations. 7 years experience. Education BSc. won employee of the month.,HR Specialist
conducted interviews screening resumes and job descriptions organized campus hiring performance reviews and leave management used HRIS applicant tracking systems ATS and Excel. 6 years experience. Education M.Tech. worked with cross functional teams.,HR Specialist
managed cross functional teams scrum agile sprints and standups created project plans timelines budgets risk and scope handled resource allocation vendor management and change requests. 1 years experience. Education B.Tech. mentored interns.,Project Manager
worked with databases MySQL MongoDB authentication and OAuth optimized algorithms data structures and performance developed REST APIs with Node and Express. 2 years experience. Education BCA. mentored interns.,Software Engineer
used SQL for data extraction ETL and feature engineering experience with pandas numpy matplotlib and data cleaning worked with seaborn Jupyter notebooks and statistics A B testing. 5 years experience. Education B.Tech. team leadership.,Data Scientist
optimized conversion rates A B tests email marketing analyzed campaigns Google Analytics SEO SEM and social media conducted market research surveys customer segmentation. 1 years experience. Education M.Tech. worked with cross functional teams.,Marketing Analyst
managed cross functional teams scrum agile sprints and standups delivered software projects on time within budget used Jira Trello stakeholder communication and documentation. 7 years experience. Education BSc. strong communication skills.,Project Manager
managed content calendar brand awareness and KPIs conducted market research surveys customer segmentation optimized conversion rates A B tests email marketing. 5 years experience. Education BSc. team leadership.,Marketing Analyst
created project plans timelines budgets risk and scope managed cross functional teams scrum agile sprints and standups delivered software projects on time within budget. 3 years experience. Education BCA. mentored interns.,Project Manager
conducted market research surveys customer segmentation prepared dashboards Power BI Excel and reporting optimized conversion rates A B tests email marketing. 2 years experience. Education MBA. strong communication skills.,Marketing Analyst
created project plans timelines budgets risk and scope handled resource allocation vendor management and change requests delivered software projects on time within budget. 5 years experience. Education BCA. mentored interns.,Project Manager
prepared dashboards Power BI Excel and reporting analyzed campaigns Google Analytics SEO SEM and social media managed content calendar brand awareness and KPIs. 7 years experience. Education BCA. strong communication skills.,Marketing Analyst
developed predictive models classification regression and clustering worked with seaborn Jupyter notebooks and statistics A B testing experience with pandas numpy matplotlib and data cleaning. 7 years experience. Education MBA. mentored interns.,Data Scientist
used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope handled resource allocation vendor management and change requests. 3 years experience. Education MBA. mentored interns.,Project Manager
optimized conversion rates A B tests email marketing conducted market research surveys customer segmentation managed content calendar brand awareness and KPIs. 2 years experience. Education MBA. mentored interns.,Marketing Analyst
used HRIS applicant tracking systems ATS and Excel organized campus hiring performance reviews and leave management managed recruitment onboarding payroll and employee relations. 5 years experience. Education MSc. team leadership.,HR Specialist
used HRIS applicant tracking systems ATS and Excel conducted interviews screening resumes and job descriptions handled HR policies compliance benefits training and engagement. 3 years experience. Education M.Tech. team leadership.,HR Specialist
built machine learning models using Python and scikit learn worked with seaborn Jupyter notebooks and statistics A B testing developed predictive models classification regression and clustering. 8 years experience. Education MBA. mentored interns.,Data Scientist
experience with pandas numpy matplotlib and data cleaning built machine learning models using Python and scikit learn worked with seaborn Jupyter notebooks and statistics A B testing. 1 years experience. Education MBA. mentored interns.,Data Scientist
implemented microservices unit tests CI CD pipelines optimized algorithms data structures and performance worked with databases MySQL MongoDB authentication and OAuth. 3 years experience. Education MSc. strong communication skills.,Software Engineer
developed predictive models classification regression and clustering used SQL for data extraction ETL and feature engineering built machine learning models using Python and scikit learn. 2 years experience. Education MSc. won employee of the month.,Data Scientist
built machine learning models using Python and scikit learn developed predictive models classification regression and clustering experience with pandas numpy matplotlib and data cleaning. 4 years experience. Education B.Tech. team leadership.,Data Scientist
used Jira Trello stakeholder communication and documentation handled resource allocation vendor management and change requests created project plans timelines budgets risk and scope. 8 years experience. Education MBA. strong communication skills.,Project Manager
developed REST APIs with Node and Express experience in Java React Git and docker optimized algorithms data structures and performance. 7 years experience. Education MSc. worked with cross functional teams.,Software Engineer
organized campus hiring performance reviews and leave management used HRIS applicant tracking systems ATS and Excel conducted interviews screening resumes and job descriptions. 3 years experience. Education MBA. won employee of the month.,HR Specialist
conducted interviews screening resumes and job descriptions used HRIS applicant tracking systems ATS and Excel organized campus hiring performance reviews and leave management. 6 years experience. Education BSc. mentored interns.,HR Specialist
developed REST APIs with Node and Express optimized algorithms data structures and performance experience in Java React Git and docker. 5 years experience. Education BCA. strong communication skills.,Software Engineer
handled HR policies compliance benefits training and engagement conducted interviews screening resumes and job descriptions used HRIS applicant tracking systems ATS and Excel. 6 years experience. Education MSc. strong communication skills.,HR Specialist
prepared dashboards Power BI Excel and reporting conducted market research surveys customer segmentation managed content calendar brand awareness and KPIs. 3 years experience. Education B.Tech. won employee of the month.,Marketing Analyst
organized campus hiring performance reviews and leave management managed recruitment onboarding payroll and employee relations used HRIS applicant tracking systems ATS and Excel. 8 years experience. Education B.Tech. worked with cross functional teams.,HR Specialist
analyzed campaigns Google Analytics SEO SEM and social media optimized conversion rates A B tests email marketing managed content calendar brand awareness and KPIs. 6 years experience. Education MBA. team leadership.,Marketing Analyst
handled HR policies compliance benefits training and engagement managed recruitment onboarding payroll and employee relations organized campus hiring performance reviews and leave management. 8 years experience. Education MBA. team leadership.,HR Specialist
developed predictive models classification regression and clustering used SQL for data extraction ETL and feature engineering experience with pandas numpy matplotlib and data cleaning. 1 years experience. Education MBA. strong communication skills.,Data Scientist
experience with pandas numpy matplotlib and data cleaning used SQL for data extraction ETL and feature engineering developed predictive models classification regression and clustering. 7 years experience. Education MBA. strong communication skills.,Data Scientist
organized campus hiring performance reviews and leave management conducted interviews screening resumes and job descriptions used HRIS applicant tracking systems ATS and Excel. 6 years experience. Education MSc. won employee of the month.,HR Specialist
conducted market research surveys customer segmentation optimized conversion rates A B tests email marketing managed content calendar brand awareness and KPIs. 1 years experience. Education BCA. strong communication skills.,Marketing Analyst
worked with seaborn Jupyter notebooks and statistics A B testing experience with pandas numpy matplotlib and data cleaning built machine learning models using Python and scikit learn. 4 years experience. Education BCA. won employee of the month.,Data Scientist
delivered software projects on time within budget used Jira Trello stakeholder communication and documentation managed cross functional teams scrum agile sprints and standups. 7 years experience. Education BSc. mentored interns.,Project Manager
conducted interviews screening resumes and job descriptions used HRIS applicant tracking systems ATS and Excel managed recruitment onboarding payroll and employee relations. 1 years experience. Education BCA. worked with cross functional teams.,HR Specialist
developed predictive models classification regression and clustering experience with pandas numpy matplotlib and data cleaning used SQL for data extraction ETL and feature engineering. 3 years experience. Education B.Tech. worked with cross functional teams.,Data Scientist
experience with pandas numpy matplotlib and data cleaning developed predictive models classification regression and clustering built machine learning models using Python and scikit learn. 4 years experience. Education B.Tech. worked with cross functional teams.,Data Scientist
developed predictive models classification regression and clustering used SQL for data extraction ETL and feature engineering worked with seaborn Jupyter notebooks and statistics A B testing. 8 years experience. Education B.Tech. team leadership.,Data Scientist
experience with pandas numpy matplotlib and data cleaning worked with seaborn Jupyter notebooks and statistics A B testing developed predictive models classification regression and clustering. 8 years experience. Education M.Tech. won employee of the month.,Data Scientist
organized campus hiring performance reviews and leave management managed recruitment onboarding payroll and employee relations conducted interviews screening resumes and job descriptions. 1 years experience. Education MSc. team leadership.,HR Specialist
organized campus hiring performance reviews and leave management managed recruitment onboarding payroll and employee relations conducted interviews screening resumes and job descriptions. 6 years experience. Education BCA. team leadership.,HR Specialist
experience in Java React Git and docker worked with databases MySQL MongoDB authentication and OAuth implemented microservices unit tests CI CD pipelines. 5 years experience. Education BCA. team leadership.,Software Engineer
handled resource allocation vendor management and change requests delivered software projects on time within budget used Jira Trello stakeholder communication and documentation. 2 years experience. Education BSc. team leadership.,Project Manager
implemented microservices unit tests CI CD pipelines worked with databases MySQL MongoDB authentication and OAuth experience in Java React Git and docker. 5 years experience. Education MSc. mentored interns.,Software Engineer
used Jira Trello stakeholder communication and documentation managed cross functional teams scrum agile sprints and standups handled resource allocation vendor management and change requests. 4 years experience. Education MSc. worked with cross functional teams.,Project Manager
experience with pandas numpy matplotlib and data cleaning developed predictive models classification regression and clustering worked with seaborn Jupyter notebooks and statistics A B testing. 3 years experience. Education BCA. worked with cross functional teams.,Data Scientist
developed REST APIs with Node and Express worked with databases MySQL MongoDB authentication and OAuth experience in Java React Git and docker. 8 years experience. Education MBA. won employee of the month.,Software Engineer
delivered software projects on time within budget managed cross functional teams scrum agile sprints and standups created project plans timelines budgets risk and scope. 5 years experience. Education MBA. worked with cross functional teams.,Project Manager
analyzed campaigns Google Analytics SEO SEM and social media optimized conversion rates A B tests email marketing managed content calendar brand awareness and KPIs. 2 years experience. Education MSc. won employee of the month.,Marketing Analyst
created project plans timelines budgets risk and scope used Jira Trello stakeholder communication and documentation handled resource allocation vendor management and change requests. 6 years experience. Education BSc. won employee of the month.,Project Manager
experience in Java React Git and docker implemented microservices unit tests CI CD pipelines worked with databases MySQL MongoDB authentication and OAuth. 1 years experience. Education BCA. worked with cross functional teams.,Software Engineer
analyzed campaigns Google Analytics SEO SEM and social media conducted market research surveys customer segmentation optimized conversion rates A B tests email marketing. 6 years experience. Education B.Tech. mentored interns.,Marketing Analyst
experience in Java React Git and docker optimized algorithms data structures and performance developed REST APIs with Node and Express. 8 years experience. Education MSc. worked with cross functional teams.,Software Engineer
used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope managed cross functional teams scrum agile sprints and standups. 4 years experience. Education MBA. worked with cross functional teams.,Project Manager
handled HR policies compliance benefits training and engagement used HRIS applicant tracking systems ATS and Excel conducted interviews screening resumes and job descriptions. 7 years experience. Education BSc. strong communication skills.,HR Specialist
handled HR policies compliance benefits training and engagement used HRIS applicant tracking systems ATS and Excel managed recruitment onboarding payroll and employee relations. 6 years experience. Education BSc. team leadership.,HR Specialist
managed cross functional teams scrum agile sprints and standups delivered software projects on time within budget handled resource allocation vendor management and change requests. 1 years experience. Education B.Tech. mentored interns.,Project Manager
experience in Java React Git and docker worked with databases MySQL MongoDB authentication and OAuth implemented microservices unit tests CI CD pipelines. 8 years experience. Education B.Tech. won employee of the month.,Software Engineer
optimized algorithms data structures and performance worked with databases MySQL MongoDB authentication and OAuth experience in Java React Git and docker. 1 years experience. Education BCA. worked with cross functional teams.,Software Engineer
worked with seaborn Jupyter notebooks and statistics A B testing developed predictive models classification regression and clustering experience with pandas numpy matplotlib and data cleaning. 8 years experience. Education MSc. team leadership.,Data Scientist
prepared dashboards Power BI Excel and reporting managed content calendar brand awareness and KPIs analyzed campaigns Google Analytics SEO SEM and social media. 1 years experience. Education MSc. strong communication skills.,Marketing Analyst
delivered software projects on time within budget used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope. 1 years experience. Education MBA. strong communication skills.,Project Manager
conducted interviews screening resumes and job descriptions organized campus hiring performance reviews and leave management managed recruitment onboarding payroll and employee relations. 3 years experience. Education MBA. worked with cross functional teams.,HR Specialist
managed content calendar brand awareness and KPIs prepared dashboards Power BI Excel and reporting conducted market research surveys customer segmentation. 6 years experience. Education MBA. mentored interns.,Marketing Analyst
handled HR policies compliance benefits training and engagement managed recruitment onboarding payroll and employee relations conducted interviews screening resumes and job descriptions. 1 years experience. Education BCA. strong communication skills.,HR Specialist
created project plans timelines budgets risk and scope managed cross functional teams scrum agile sprints and standups handled resource allocation vendor management and change requests. 4 years experience. Education M.Tech. won employee of the month.,Project Manager
developed predictive models classification regression and clustering built machine learning models using Python and scikit learn experience with pandas numpy matplotlib and data cleaning. 1 years experience. Education BCA. mentored interns.,Data Scientist
optimized conversion rates A B tests email marketing conducted market research surveys customer segmentation prepared dashboards Power BI Excel and reporting. 2 years experience. Education MBA. worked with cross functional teams.,Marketing Analyst
handled HR policies compliance benefits training and engagement managed recruitment onboarding payroll and employee relations conducted interviews screening resumes and job descriptions. 5 years experience. Education B.Tech. team leadership.,HR Specialist
experience with pandas numpy matplotlib and data cleaning built machine learning models using Python and scikit learn developed predictive models classification regression and clustering. 2 years experience. Education MBA. won employee of the month.,Data Scientist
delivered software projects on time within budget managed cross functional teams scrum agile sprints and standups used Jira Trello stakeholder communication and documentation. 1 years experience. Education MSc. worked with cross functional teams.,Project Manager
optimized conversion rates A B tests email marketing analyzed campaigns Google Analytics SEO SEM and social media conducted market research surveys customer segmentation. 1 years experience. Education MSc. team leadership.,Marketing Analyst
experience with pandas numpy matplotlib and data cleaning developed predictive models classification regression and clustering worked with seaborn Jupyter notebooks and statistics A B testing. 1 years experience. Education BSc. worked with cross functional teams.,Data Scientist
developed REST APIs with Node and Express worked with databases MySQL MongoDB authentication and OAuth experience in Java React Git and docker. 4 years experience. Education M.Tech. mentored interns.,Software Engineer
experience with pandas numpy matplotlib and data cleaning built machine learning models using Python and scikit learn used SQL for data extraction ETL and feature engineering. 6 years experience. Education B.Tech. mentored interns.,Data Scientist
used Jira Trello stakeholder communication and documentation managed cross functional teams scrum agile sprints and standups handled resource allocation vendor management and change requests. 2 years experience. Education B.Tech. mentored interns.,Project Manager
used HRIS applicant tracking systems ATS and Excel organized campus hiring performance reviews and leave management conducted interviews screening resumes and job descriptions. 2 years experience. Education BCA. strong communication skills.,HR Specialist
used HRIS applicant tracking systems ATS and Excel organized campus hiring performance reviews and leave management managed recruitment onboarding payroll and employee relations. 1 years experience. Education MBA. mentored interns.,HR Specialist
conducted interviews screening resumes and job descriptions managed recruitment onboarding payroll and employee relations used HRIS applicant tracking systems ATS and Excel. 7 years experience. Education BSc. won employee of the month.,HR Specialist
used HRIS applicant tracking systems ATS and Excel handled HR policies compliance benefits training and engagement organized campus hiring performance reviews and leave management. 8 years experience. Education B.Tech. team leadership.,HR Specialist
experience with pandas numpy matplotlib and data cleaning used SQL for data extraction ETL and feature engineering worked with seaborn Jupyter notebooks and statistics A B testing. 5 years experience. Education M.Tech. worked with cross functional teams.,Data Scientist
implemented microservices unit tests CI CD pipelines optimized algorithms data structures and performance experience in Java React Git and docker. 1 years experience. Education MSc. strong communication skills.,Software Engineer
prepared dashboards Power BI Excel and reporting analyzed campaigns Google Analytics SEO SEM and social media optimized conversion rates A B tests email marketing. 2 years experience. Education M.Tech. won employee of the month.,Marketing Analyst
optimized algorithms data structures and performance worked with databases MySQL MongoDB authentication and OAuth developed REST APIs with Node and Express. 3 years experience. Education BSc. mentored interns.,Software Engineer
managed cross functional teams scrum agile sprints and standups delivered software projects on time within budget used Jira Trello stakeholder communication and documentation. 4 years experience. Education B.Tech. mentored interns.,Project Manager
optimized algorithms data structures and performance developed REST APIs with Node and Express experience in Java React Git and docker. 2 years experience. Education BSc. mentored interns.,Software Engineer
experience with pandas numpy matplotlib and data cleaning used SQL for data extraction ETL and feature engineering worked with seaborn Jupyter notebooks and statistics A B testing. 5 years experience. Education BCA. mentored interns.,Data Scientist
optimized algorithms data structures and performance developed REST APIs with Node and Express experience in Java React Git and docker. 6 years experience. Education MSc. mentored interns.,Software Engineer
conducted market research surveys customer segmentation prepared dashboards Power BI Excel and reporting managed content calendar brand awareness and KPIs. 2 years experience. Education MSc. team leadership.,Marketing Analyst
organized campus hiring performance reviews and leave management used HRIS applicant tracking systems ATS and Excel managed recruitment onboarding payroll and employee relations. 8 years experience. Education B.Tech. won employee of the month.,HR Specialist
worked with databases MySQL MongoDB authentication and OAuth optimized algorithms data structures and performance developed REST APIs with Node and Express. 4 years experience. Education MBA. team leadership.,Software Engineer
worked with seaborn Jupyter notebooks and statistics A B testing used SQL for data extraction ETL and feature engineering experience with pandas numpy matplotlib and data cleaning. 6 years experience. Education M.Tech. team leadership.,Data Scientist
handled resource allocation vendor management and change requests used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope. 5 years experience. Education MSc. team leadership.,Project Manager
used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope handled resource allocation vendor management and change requests. 1 years experience. Education BCA. mentored interns.,Project Manager
prepared dashboards Power BI Excel and reporting managed content calendar brand awareness and KPIs conducted market research surveys customer segmentation. 4 years experience. Education BCA. team leadership.,Marketing Analyst
used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope delivered software projects on time within budget. 2 years experience. Education MBA. strong communication skills.,Project Manager
managed recruitment onboarding payroll and employee relations handled HR policies compliance benefits training and engagement used HRIS applicant tracking systems ATS and Excel. 8 years experience. Education MBA. worked with cross functional teams.,HR Specialist
handled resource allocation vendor management and change requests used Jira Trello stakeholder communication and documentation created project plans timelines budgets risk and scope. 5 years experience. Education MSc. team leadership.,Project Manager
conducted interviews screening resumes and job descriptions handled HR policies compliance benefits training and engagement used HRIS applicant tracking systems ATS and Excel. 5 years experience. Education BSc. mentored interns.,HR Specialist
